,street_add,city,state,zip,l1_ports,l2_ports,l3_ports,sum_ports,ev_network,longitude,latitude,ev_sockets,geometry,vehicle
1769,AP Model,,,,0,4,0,4,,-106.5409,39.09232,"3, 1, 2",POINT (-106.5409 39.09232),4
1770,AP Model,,,,0,4,0,4,,-103.42288,36.99587,"3, 1, 2",POINT (-103.42288 36.99587),4
1771,AP Model,,,,0,4,0,4,,-108.92932,40.92612,"3, 1, 2",POINT (-108.92932 40.92612),4
1772,Snapped AP Model,,,,0,4,0,4,,-106.540897,39.092316,"3, 1, 2",POINT (-106.540897 39.092316),4
1773,Snapped AP Model,,,,0,4,0,4,,-103.424601,37.220145,"3, 1, 2",POINT (-103.424601 37.220145),4
1774,Snapped AP Model,,,,0,4,0,4,,-108.96561,40.84522,"3, 1, 2",POINT (-108.96561 40.84522),4
1775,KMeans Model,,,,0,4,0,4,,-103.0147784,37.25583211,"3, 1, 2",POINT (-103.0147784210526 37.25583210526316),5
1776,KMeans Model,,,,0,4,0,4,,-108.7325682,40.79496545,"3, 1, 2",POINT (-108.7325681818182 40.79496545454545),5
1777,KMeans Model,,,,0,4,0,4,,-106.7241467,38.31365667,"3, 1, 2",POINT (-106.7241466666667 38.31365666666667),5
1778,KMeans Model,,,,0,4,0,4,,-104.1108829,38.85841429,"3, 1, 2",POINT (-104.1108828571429 38.85841428571428),5
1779,KMeans Model,,,,0,4,0,4,,-105.8178367,40.87036333,"3, 1, 2",POINT (-105.8178366666667 40.87036333333334),5
1780,AP Model,,,,0,4,0,4,,-105.80858,40.865,"3, 1, 2",POINT (-105.80858 40.865),5
1781,AP Model,,,,0,4,0,4,,-108.73434,40.79285,"3, 1, 2",POINT (-108.73434 40.79285),5
1782,AP Model,,,,0,4,0,4,,-104.08063,38.84017,"3, 1, 2",POINT (-104.08063 38.84017),5
1783,AP Model,,,,0,4,0,4,,-103.00822,37.27918,"3, 1, 2",POINT (-103.00822 37.27918),5
1784,AP Model,,,,0,4,0,4,,-106.74139,38.18842,"3, 1, 2",POINT (-106.74139 38.18842),5
1785,AP Model,,,,0,4,0,4,,-104.08063,38.84017,"3, 1, 2",POINT (-104.08063 38.84017),5
1786,Snapped AP Model,,,,0,4,0,4,,-105.743562,40.712199,"3, 1, 2",POINT (-105.743562 40.712199),5
1787,Snapped AP Model,,,,0,4,0,4,,-108.76971,40.7369,"3, 1, 2",POINT (-108.76971 40.7369),5
1788,Snapped AP Model,,,,0,4,0,4,,-104.080614,38.840165,"3, 1, 2",POINT (-104.080614 38.840165),5
1789,Snapped AP Model,,,,0,4,0,4,,-103.008219,37.279177,"3, 1, 2",POINT (-103.008219 37.279177),5
1790,Snapped AP Model,,,,0,4,0,4,,-106.711441,38.263309,"3, 1, 2",POINT (-106.711441 38.263309),5
1791,Snapped AP Model,,,,0,4,0,4,,-104.080614,38.840165,"3, 1, 2",POINT (-104.080614 38.840165),5
1792,KMeans Model,,,,0,4,0,4,,-108.6446603,40.77099475,2,POINT (-108.6446602521008 40.77099474789916),6
1793,KMeans Model,,,,0,4,0,4,,-103.5921809,37.24683844,2,POINT (-103.5921808888889 37.24683844444444),6
1794,KMeans Model,,,,0,4,0,4,,-108.3235039,37.72555263,2,POINT (-108.3235038983051 37.72555262711865),6
1795,KMeans Model,,,,0,4,0,4,,-102.2008551,40.01821527,2,POINT (-102.2008550892857 40.01821526785714),6
1796,KMeans Model,,,,0,4,0,4,,-106.6761049,38.2849334,2,POINT (-106.676104893617 38.28493340425532),6
1797,KMeans Model,,,,0,4,0,4,,-106.0163486,40.86488476,2,POINT (-106.0163485714286 40.86488476190476),6
1798,KMeans Model,,,,0,4,0,4,,-108.7205011,38.08141154,2,POINT (-108.7205010918114 38.08141153846154),6
1799,KMeans Model,,,,0,4,0,4,,-106.3648193,37.13902382,2,POINT (-106.3648192647059 37.13902382352941),6
1800,KMeans Model,,,,0,4,0,4,,-102.9930389,37.2008559,2,POINT (-102.993038852459 37.20085590163934),6
1801,KMeans Model,,,,0,4,0,4,,-102.3496166,38.80054171,2,POINT (-102.3496165714286 38.80054171428571),6
1802,AP Model,,,,0,4,0,4,,-106.66856,38.24676,2,POINT (-106.66856 38.24676),6
1803,AP Model,,,,0,4,0,4,,-102.20387,39.9931,2,POINT (-102.20387 39.9931),6
1804,AP Model,,,,0,4,0,4,,-106.353,37.13353,2,POINT (-106.353 37.13353),6
1805,AP Model,,,,0,4,0,4,,-102.39038,38.81197,2,POINT (-102.39038 38.81197),6
1806,AP Model,,,,0,4,0,4,,-103.03162,37.18469,2,POINT (-103.03162 37.18469),6
1807,AP Model,,,,0,4,0,4,,-108.68471,38.07333,2,POINT (-108.68471 38.07333),6
1808,AP Model,,,,0,4,0,4,,-108.6602,40.69215,2,POINT (-108.6602 40.69215),6
1809,AP Model,,,,0,4,0,4,,-103.61647,37.21879,2,POINT (-103.61647 37.21879),6
1810,AP Model,,,,0,4,0,4,,-108.35279,37.70304,2,POINT (-108.35279 37.70304),6
1811,AP Model,,,,0,4,0,4,,-106.15221,40.87227,2,POINT (-106.15221 40.87227),6
1812,Snapped AP Model,,,,0,4,0,4,,-106.668549,38.246764,2,POINT (-106.668549 38.246764),6
1813,Snapped AP Model,,,,0,4,0,4,,-102.227985,40.005326,2,POINT (-102.227985 40.005326),6
1814,Snapped AP Model,,,,0,4,0,4,,-106.35242,37.13253,2,POINT (-106.35242 37.13253),6
1815,Snapped AP Model,,,,0,4,0,4,,-102.390675,38.811929,2,POINT (-102.390675 38.811929),6
1816,Snapped AP Model,,,,0,4,0,4,,-103.030791,37.279168,2,POINT (-103.030791 37.279168),6
1817,Snapped AP Model,,,,0,4,0,4,,-108.682483,38.033624,2,POINT (-108.682483 38.033624),6
1818,Snapped AP Model,,,,0,4,0,4,,-108.66036,40.69213,2,POINT (-108.66036 40.69213),6
