,vehicle,seed,sum_ports,fal_typ,geometry,longitude,latitude
6646,7,971218,4,Chargers out of range,POINT (-104.22093 38.79599),-104.22093,38.79599
6647,7,971272,4,Chargers out of range,POINT (-108.41911 40.96357),-108.41911,40.96357
6648,7,971318,4,Chargers out of range,POINT (-108.72867 40.8165),-108.72867,40.8165
6649,7,971370,4,Chargers out of range,POINT (-103.03168 37.27919),-103.03168,37.27919
6650,7,971395,4,Chargers out of range,POINT (-102.932 37.27927),-102.932,37.27927
6651,7,971404,4,Chargers out of range,POINT (-103.64047 37.20966),-103.64047,37.20966
6652,7,971415,4,Chargers out of range,POINT (-103.08393 37.27918),-103.08393,37.27918
6653,7,971449,4,Chargers out of range,POINT (-108.4296 40.83336),-108.4296,40.83336
6654,7,971487,4,Chargers out of range,POINT (-104.14769 38.88045),-104.14769,38.88045
6655,7,971493,4,Chargers out of range,POINT (-104.03187 38.8398),-104.03187,38.8398
6656,7,971504,4,Chargers out of range,POINT (-108.82723 40.76009),-108.82723,40.76009
6657,7,971532,4,Chargers out of range,POINT (-102.94108 37.27926),-102.94108,37.27926
6658,7,971656,4,Chargers out of range,POINT (-108.74744 40.77177),-108.74744,40.77177
6659,7,971669,4,Chargers out of range,POINT (-108.86618 40.60789),-108.86618,40.60789
6660,7,971681,4,Chargers out of range,POINT (-103.39434 36.98443),-103.39434,36.98443
6661,7,971709,4,Chargers out of range,POINT (-104.07366 38.84024),-104.07366,38.84024
6662,8,951724,4,Chargers out of range,POINT (-108.74568 40.70824),-108.74568,40.70824
6663,8,951748,4,Chargers out of range,POINT (-103.01356 37.27919),-103.01356,37.27919
6664,8,951907,4,Chargers out of range,POINT (-108.63905 40.68632),-108.63905,40.68632
6665,8,952008,4,Chargers out of range,POINT (-102.94108 37.27926),-102.94108,37.27926
6666,8,952033,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6667,8,952091,4,Chargers out of range,POINT (-106.43446 37.0171),-106.43446,37.0171
6668,8,952687,4,Chargers out of range,POINT (-102.85077 37.20682),-102.85077,37.20682
6669,8,952722,4,Chargers out of range,POINT (-103.05263 37.27915),-103.05263,37.27915
6670,8,952814,4,Chargers out of range,POINT (-108.91911 40.82878),-108.91911,40.82878
6671,8,952880,4,Chargers out of range,POINT (-108.90382 40.93032),-108.90382,40.93032
6672,8,952965,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6673,8,952987,4,Chargers out of range,POINT (-108.62209 40.89685),-108.62209,40.89685
6674,8,953195,4,Chargers out of range,POINT (-108.61442 40.96732),-108.61442,40.96732
6675,8,953216,4,Chargers out of range,POINT (-104.30414 38.79573),-104.30414,38.79573
6676,8,953301,4,Chargers out of range,POINT (-108.59591 40.92138),-108.59591,40.92138
6677,8,953321,4,Chargers out of range,POINT (-103.06422 37.27915),-103.06422,37.27915
6678,8,953356,4,Chargers out of range,POINT (-102.27316 37.12035),-102.27316,37.12035
6679,8,953397,4,Chargers out of range,POINT (-104.25006 38.83924),-104.25006,38.83924
6680,8,953402,4,Chargers out of range,POINT (-105.83518 40.60584),-105.83518,40.60584
6681,8,953441,4,Chargers out of range,POINT (-102.27677 37.12988),-102.27677,37.12988
6682,8,953481,4,Chargers out of range,POINT (-108.42426 40.94011),-108.42426,40.94011
6683,8,953504,4,Chargers out of range,POINT (-108.63036 40.8984),-108.63036,40.8984
6684,8,953545,4,Chargers out of range,POINT (-102.85071 37.18837),-102.85071,37.18837
6685,8,953562,4,Chargers out of range,POINT (-104.25907 38.83921),-104.25907,38.83921
6686,8,953694,4,Chargers out of range,POINT (-108.96765 40.83363),-108.96765,40.83363
6687,8,953744,4,Chargers out of range,POINT (-102.10979 38.92997),-102.10979,38.92997
6688,8,953832,4,Chargers out of range,POINT (-102.90483 37.36137),-102.90483,37.36137
6689,8,953836,4,Chargers out of range,POINT (-102.90209 37.36639),-102.90209,37.36639
6690,8,953890,4,Chargers out of range,POINT (-108.38089 40.72202),-108.38089,40.72202
6691,8,954157,4,Chargers out of range,POINT (-108.90501 40.93119),-108.90501,40.93119
6692,8,954281,4,Chargers out of range,POINT (-106.43418 37.01696),-106.43418,37.01696
6693,8,954355,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6694,8,954700,4,Chargers out of range,POINT (-108.63446 40.68513),-108.63446,40.68513
6695,8,954945,4,Chargers out of range,POINT (-108.98215 40.84886),-108.98215,40.84886
6696,8,955026,4,Chargers out of range,POINT (-108.38631 40.71727),-108.38631,40.71727
6697,8,955107,4,Chargers out of range,POINT (-108.76385 40.73404),-108.76385,40.73404
6698,8,955108,4,Chargers out of range,POINT (-105.41321 37.66634),-105.41321,37.66634
6699,8,955122,4,Chargers out of range,POINT (-106.43383 37.01678),-106.43383,37.01678
6700,8,955144,4,Chargers out of range,POINT (-108.73955 40.83849),-108.73955,40.83849
6701,8,955191,4,Chargers out of range,POINT (-108.90382 40.93032),-108.90382,40.93032
6702,8,955218,4,Chargers out of range,POINT (-106.59623 40.98359),-106.59623,40.98359
6703,8,955263,4,Chargers out of range,POINT (-102.9243 37.27929),-102.9243,37.27929
6704,8,955287,4,Chargers out of range,POINT (-106.41409 37.08471),-106.41409,37.08471
6705,8,955319,4,Chargers out of range,POINT (-105.83243 40.81902),-105.83243,40.81902
6706,8,955334,4,Chargers out of range,POINT (-102.90247 37.36639),-102.90247,37.36639
6707,8,955339,4,Chargers out of range,POINT (-103.03814 37.27916),-103.03814,37.27916
6708,8,955350,4,Chargers out of range,POINT (-108.91797 40.9359),-108.91797,40.9359
6709,8,955372,4,Chargers out of range,POINT (-108.69621 40.69232),-108.69621,40.69232
6710,8,955380,4,Chargers out of range,POINT (-108.76508 40.74515),-108.76508,40.74515
6711,8,955503,4,Chargers out of range,POINT (-102.2904 37.19301),-102.2904,37.19301
6712,8,955624,4,Chargers out of range,POINT (-108.76355 40.73116),-108.76355,40.73116
6713,8,955642,4,Chargers out of range,POINT (-103.0873 37.27925),-103.0873,37.27925
6714,8,955687,4,Chargers out of range,POINT (-102.9048 37.28085),-102.9048,37.28085
6715,8,955688,4,Chargers out of range,POINT (-108.64515 40.68938),-108.64515,40.68938
6716,8,955737,4,Chargers out of range,POINT (-108.6038 40.91785),-108.6038,40.91785
6717,8,955839,4,Chargers out of range,POINT (-104.29035 38.8391),-104.29035,38.8391
6718,8,955896,4,Chargers out of range,POINT (-105.70875 40.77811),-105.70875,40.77811
6719,8,955923,4,Chargers out of range,POINT (-105.83495 40.60609),-105.83495,40.60609
6720,8,955927,4,Chargers out of range,POINT (-105.83548 40.6053),-105.83548,40.6053
6721,8,955956,4,Chargers out of range,POINT (-104.01661 38.66915),-104.01661,38.66915
6722,8,955965,4,Chargers out of range,POINT (-102.07675 37.28001),-102.07675,37.28001
6723,8,955967,4,Chargers out of range,POINT (-108.42924 40.83393),-108.42924,40.83393
6724,8,955996,4,Chargers out of range,POINT (-102.81968 37.38217),-102.81968,37.38217
6725,8,956011,4,Chargers out of range,POINT (-103.03168 37.27919),-103.03168,37.27919
6726,8,956046,4,Chargers out of range,POINT (-108.64515 40.68938),-108.64515,40.68938
6727,8,956052,4,Chargers out of range,POINT (-108.91048 40.82851),-108.91048,40.82851
6728,8,956056,4,Chargers out of range,POINT (-104.16134 38.83956),-104.16134,38.83956
6729,8,956064,4,Chargers out of range,POINT (-105.87992 40.81523),-105.87992,40.81523
6730,8,956114,4,Chargers out of range,POINT (-102.77821 37.26746),-102.77821,37.26746
6731,8,956150,4,Chargers out of range,POINT (-106.44093 37.16875),-106.44093,37.16875
6732,8,956214,4,Chargers out of range,POINT (-108.90673 40.93185),-108.90673,40.93185
6733,8,956275,4,Chargers out of range,POINT (-108.70227 39.66908),-108.70227,39.66908
6734,8,956484,4,Chargers out of range,POINT (-108.75323 40.91597),-108.75323,40.91597
6735,8,956512,4,Chargers out of range,POINT (-102.07172 39.57504),-102.07172,39.57504
6736,8,956748,4,Chargers out of range,POINT (-108.66104 40.69207),-108.66104,40.69207
6737,8,956905,4,Chargers out of range,POINT (-105.40572 37.68083),-105.40572,37.68083
6738,8,957102,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6739,8,957261,4,Chargers out of range,POINT (-108.89507 40.81284),-108.89507,40.81284
6740,8,957307,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6741,8,957554,4,Chargers out of range,POINT (-105.93724 40.90465),-105.93724,40.90465
6742,8,957603,4,Chargers out of range,POINT (-102.85076 37.22133),-102.85076,37.22133
6743,8,957611,4,Chargers out of range,POINT (-108.83621 40.92634),-108.83621,40.92634
6744,8,957618,4,Chargers out of range,POINT (-102.91573 37.27932),-102.91573,37.27932
6745,8,957631,4,Chargers out of range,POINT (-102.85829 37.38201),-102.85829,37.38201
6746,8,957638,4,Chargers out of range,POINT (-108.54151 40.64256),-108.54151,40.64256
6747,8,957654,4,Chargers out of range,POINT (-102.85919 37.38161),-102.85919,37.38161
6748,8,957848,4,Chargers out of range,POINT (-102.11313 37.27949),-102.11313,37.27949
6749,8,957914,4,Chargers out of range,POINT (-104.29035 38.8391),-104.29035,38.8391
6750,8,957988,4,Chargers out of range,POINT (-102.86002 37.36752),-102.86002,37.36752
6751,8,958029,4,Chargers out of range,POINT (-108.77481 40.9761),-108.77481,40.9761
6752,8,958042,4,Chargers out of range,POINT (-102.99542 37.27916),-102.99542,37.27916
6753,8,958076,4,Chargers out of range,POINT (-103.10213 37.27921),-103.10213,37.27921
6754,8,958110,4,Chargers out of range,POINT (-108.81582 40.93189),-108.81582,40.93189
6755,8,958114,4,Chargers out of range,POINT (-104.03187 38.8398),-104.03187,38.8398
6756,8,958140,4,Chargers out of range,POINT (-102.84182 37.27937),-102.84182,37.27937
6757,8,958173,4,Chargers out of range,POINT (-108.60755 40.89091),-108.60755,40.89091
6758,8,958285,4,Chargers out of range,POINT (-104.04028 38.83986),-104.04028,38.83986
6759,8,958335,4,Chargers out of range,POINT (-102.86018 37.36725),-102.86018,37.36725
6760,8,958339,4,Chargers out of range,POINT (-108.55549 40.64791),-108.55549,40.64791
6761,8,958340,4,Chargers out of range,POINT (-102.864 37.36657),-102.864,37.36657
6762,8,958358,4,Chargers out of range,POINT (-104.16622 38.83955),-104.16622,38.83955
6763,8,958661,4,Chargers out of range,POINT (-106.44971 37.0281),-106.44971,37.0281
6764,8,958807,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6765,8,959028,4,Chargers out of range,POINT (-103.08393 37.27918),-103.08393,37.27918
6766,8,959451,4,Chargers out of range,POINT (-108.74581 40.88791),-108.74581,40.88791
6767,8,959488,4,Chargers out of range,POINT (-108.89858 40.81793),-108.89858,40.81793
6768,8,959569,4,Chargers out of range,POINT (-108.90886 40.93224),-108.90886,40.93224
6769,8,959742,4,Chargers out of range,POINT (-108.60352 40.67547),-108.60352,40.67547
6770,8,959801,4,Chargers out of range,POINT (-108.37967 40.73908),-108.37967,40.73908
6771,8,959870,4,Chargers out of range,POINT (-105.83537 40.60558),-105.83537,40.60558
6772,8,959922,4,Chargers out of range,POINT (-108.63627 40.68547),-108.63627,40.68547
6773,8,960007,4,Chargers out of range,POINT (-102.09056 38.81911),-102.09056,38.81911
6774,8,960047,4,Chargers out of range,POINT (-108.54151 40.64256),-108.54151,40.64256
6775,8,960109,4,Chargers out of range,POINT (-108.74693 40.77247),-108.74693,40.77247
6776,8,960158,4,Chargers out of range,POINT (-108.54709 39.60851),-108.54709,39.60851
6777,8,960220,4,Chargers out of range,POINT (-104.25907 38.83921),-104.25907,38.83921
6778,8,960320,4,Chargers out of range,POINT (-108.7642 40.75985),-108.7642,40.75985
6779,8,960374,4,Chargers out of range,POINT (-108.75314 40.72292),-108.75314,40.72292
6780,8,960437,4,Chargers out of range,POINT (-108.75495 40.72475),-108.75495,40.72475
6781,8,960569,4,Chargers out of range,POINT (-108.5482 40.64577),-108.5482,40.64577
6782,8,960797,4,Chargers out of range,POINT (-108.69579 40.69218),-108.69579,40.69218
6783,8,960931,4,Chargers out of range,POINT (-103.10213 37.27921),-103.10213,37.27921
6784,8,961096,4,Chargers out of range,POINT (-108.76334 40.92381),-108.76334,40.92381
6785,8,961142,4,Chargers out of range,POINT (-108.61867 40.68102),-108.61867,40.68102
6786,8,961144,4,Chargers out of range,POINT (-108.5482 40.64577),-108.5482,40.64577
6787,8,961209,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6788,8,961213,4,Chargers out of range,POINT (-106.42531 37.15615),-106.42531,37.15615
6789,8,961266,4,Chargers out of range,POINT (-108.90911 40.8283),-108.90911,40.8283
6790,8,961385,4,Chargers out of range,POINT (-108.72862 40.70198),-108.72862,40.70198
6791,8,961467,4,Chargers out of range,POINT (-106.40235 37.04733),-106.40235,37.04733
6792,8,961485,4,Chargers out of range,POINT (-108.98293 40.84939),-108.98293,40.84939
6793,8,961672,4,Chargers out of range,POINT (-106.42373 37.1562),-106.42373,37.1562
6794,8,961883,4,Chargers out of range,POINT (-108.54151 40.64256),-108.54151,40.64256
6795,8,961964,4,Chargers out of range,POINT (-103.0873 37.27925),-103.0873,37.27925
6796,8,961996,4,Chargers out of range,POINT (-104.25214 38.83922),-104.25214,38.83922
6797,8,962115,4,Chargers out of range,POINT (-103.03164 37.23567),-103.03164,37.23567
6798,8,962222,4,Chargers out of range,POINT (-105.69322 40.81078),-105.69322,40.81078
6799,8,962246,4,Chargers out of range,POINT (-108.45408 40.82098),-108.45408,40.82098
6800,8,962323,4,Chargers out of range,POINT (-104.29035 38.8391),-104.29035,38.8391
6801,8,962340,4,Chargers out of range,POINT (-102.29502 37.19302),-102.29502,37.19302
6802,8,962351,4,Chargers out of range,POINT (-102.9243 37.27929),-102.9243,37.27929
6803,8,962369,4,Chargers out of range,POINT (-108.37948 40.72499),-108.37948,40.72499
6804,8,962375,4,Chargers out of range,POINT (-108.91586 40.82834),-108.91586,40.82834
6805,8,962394,4,Chargers out of range,POINT (-108.72953 40.7025),-108.72953,40.7025
6806,8,962430,4,Chargers out of range,POINT (-104.29035 38.8391),-104.29035,38.8391
6807,8,962571,4,Chargers out of range,POINT (-108.40623 40.71956),-108.40623,40.71956
6808,8,962651,4,Chargers out of range,POINT (-102.85829 37.38201),-102.85829,37.38201
6809,8,962684,4,Chargers out of range,POINT (-108.84666 40.92625),-108.84666,40.92625
6810,8,962689,4,Chargers out of range,POINT (-108.70315 40.69317),-108.70315,40.69317
6811,8,962788,4,Chargers out of range,POINT (-108.83481 40.92616),-108.83481,40.92616
6812,8,963255,4,Chargers out of range,POINT (-108.75019 40.76845),-108.75019,40.76845
6813,8,963415,4,Chargers out of range,POINT (-108.44426 40.76469),-108.44426,40.76469
6814,8,963436,4,Chargers out of range,POINT (-108.59199 40.65984),-108.59199,40.65984
6815,8,963482,4,Chargers out of range,POINT (-108.53852 40.64142),-108.53852,40.64142
6816,8,963950,4,Chargers out of range,POINT (-108.60435 40.67586),-108.60435,40.67586
6817,8,964188,4,Chargers out of range,POINT (-102.90482 37.28074),-102.90482,37.28074
6818,8,964262,4,Chargers out of range,POINT (-104.21965 38.75282),-104.21965,38.75282
6819,8,964359,4,Chargers out of range,POINT (-108.42483 40.9364),-108.42483,40.9364
6820,8,964388,4,Chargers out of range,POINT (-108.77345 40.93072),-108.77345,40.93072
6821,8,964436,4,Chargers out of range,POINT (-104.29501 38.83908),-104.29501,38.83908
6822,8,964515,4,Chargers out of range,POINT (-108.60057 40.67205),-108.60057,40.67205
6823,8,964566,4,Chargers out of range,POINT (-103.04988 37.27917),-103.04988,37.27917
6824,8,964620,4,Chargers out of range,POINT (-108.79154 41.03868),-108.79154,41.03868
6825,8,964633,4,Chargers out of range,POINT (-108.9154 40.93496),-108.9154,40.93496
6826,8,964647,4,Chargers out of range,POINT (-108.60352 40.67547),-108.60352,40.67547
6827,8,964654,4,Chargers out of range,POINT (-102.90507 37.28029),-102.90507,37.28029
6828,8,964676,4,Chargers out of range,POINT (-108.40593 40.7881),-108.40593,40.7881
6829,8,964723,4,Chargers out of range,POINT (-108.83327 40.92618),-108.83327,40.92618
6830,8,964807,4,Chargers out of range,POINT (-108.69579 40.69218),-108.69579,40.69218
6831,8,964877,4,Chargers out of range,POINT (-108.59092 40.65903),-108.59092,40.65903
6832,8,964992,4,Chargers out of range,POINT (-102.25783 37.04726),-102.25783,37.04726
6833,8,965047,4,Chargers out of range,POINT (-108.85658 40.77583),-108.85658,40.77583
6834,8,965273,4,Chargers out of range,POINT (-108.76034 40.726),-108.76034,40.726
6835,8,965318,4,Chargers out of range,POINT (-108.72504 40.86719),-108.72504,40.86719
6836,8,965526,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6837,8,965713,4,Chargers out of range,POINT (-108.68888 40.68841),-108.68888,40.68841
6838,8,965807,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6839,8,965887,4,Chargers out of range,POINT (-106.42531 37.15615),-106.42531,37.15615
6840,8,966217,4,Chargers out of range,POINT (-108.68811 40.68808),-108.68811,40.68808
6841,8,966256,4,Chargers out of range,POINT (-108.77406 40.97203),-108.77406,40.97203
6842,8,966397,4,Chargers out of range,POINT (-103.05865 37.38147),-103.05865,37.38147
6843,8,966429,4,Chargers out of range,POINT (-103.98829 38.83977),-103.98829,38.83977
6844,8,966441,4,Chargers out of range,POINT (-109.03104 40.82885),-109.03104,40.82885
6845,8,966446,4,Chargers out of range,POINT (-108.67377 40.60764),-108.67377,40.60764
6846,8,966486,4,Chargers out of range,POINT (-104.29035 38.8391),-104.29035,38.8391
6847,8,966518,4,Chargers out of range,POINT (-108.57251 40.92012),-108.57251,40.92012
6848,8,966522,4,Chargers out of range,POINT (-103.24903 37.04303),-103.24903,37.04303
6849,8,966598,4,Chargers out of range,POINT (-108.43568 40.74121),-108.43568,40.74121
6850,8,966639,4,Chargers out of range,POINT (-103.00822 37.27918),-103.00822,37.27918
6851,8,966649,4,Chargers out of range,POINT (-108.41571 40.95264),-108.41571,40.95264
6852,8,966776,4,Chargers out of range,POINT (-104.08063 38.84017),-104.08063,38.84017
6853,8,966781,4,Chargers out of range,POINT (-104.29035 38.8391),-104.29035,38.8391
6854,8,966797,4,Chargers out of range,POINT (-106.45108 37.03048),-106.45108,37.03048
6855,8,966801,4,Chargers out of range,POINT (-102.98304 37.13831),-102.98304,37.13831
6856,8,966845,4,Chargers out of range,POINT (-104.22093 38.79599),-104.22093,38.79599
6857,8,966853,4,Chargers out of range,POINT (-104.01661 38.66915),-104.01661,38.66915
6858,8,966954,4,Chargers out of range,POINT (-103.05263 37.27915),-103.05263,37.27915
6859,8,966981,4,Chargers out of range,POINT (-104.08965 38.71664),-104.08965,38.71664
6860,8,967061,4,Chargers out of range,POINT (-106.54153 39.08751),-106.54153,39.08751
6861,8,967064,4,Chargers out of range,POINT (-104.25006 38.83924),-104.25006,38.83924
6862,8,967067,4,Chargers out of range,POINT (-104.11678 38.83986),-104.11678,38.83986
6863,8,967099,4,Chargers out of range,POINT (-102.90482 37.36426),-102.90482,37.36426
6864,8,967200,4,Chargers out of range,POINT (-106.69165 38.13693),-106.69165,38.13693
6865,8,967252,4,Chargers out of range,POINT (-106.53278 40.98118),-106.53278,40.98118
6866,8,967296,4,Chargers out of range,POINT (-108.74952 40.76908),-108.74952,40.76908
6867,8,967439,4,Chargers out of range,POINT (-105.41209 37.67248),-105.41209,37.67248
6868,8,967908,4,Chargers out of range,POINT (-108.72696 40.70115),-108.72696,40.70115
6869,8,968228,4,Chargers out of range,POINT (-108.60352 40.67547),-108.60352,40.67547
6870,8,968247,4,Chargers out of range,POINT (-108.98241 40.84902),-108.98241,40.84902
6871,8,968353,4,Chargers out of range,POINT (-103.23411 37.04196),-103.23411,37.04196
6872,8,968521,4,Chargers out of range,POINT (-108.76547 40.74929),-108.76547,40.74929
6873,8,968573,4,Chargers out of range,POINT (-108.44884 40.77342),-108.44884,40.77342
6874,8,968652,4,Chargers out of range,POINT (-105.41062 37.67712),-105.41062,37.67712
6875,8,968666,4,Chargers out of range,POINT (-102.15358 37.14924),-102.15358,37.14924
6876,8,968748,4,Chargers out of range,POINT (-105.8336 40.60757),-105.8336,40.60757
6877,8,968948,4,Chargers out of range,POINT (-108.7229 40.6998),-108.7229,40.6998
6878,8,968971,4,Chargers out of range,POINT (-105.94224 40.91745),-105.94224,40.91745
6879,8,968978,4,Chargers out of range,POINT (-108.77201 40.96109),-108.77201,40.96109
6880,8,969031,4,Chargers out of range,POINT (-108.95798 40.8378),-108.95798,40.8378
6881,8,969057,4,Chargers out of range,POINT (-104.13815 38.83967),-104.13815,38.83967
6882,8,969073,4,Chargers out of range,POINT (-104.25006 38.83924),-104.25006,38.83924
6883,8,969076,4,Chargers out of range,POINT (-102.932 37.27927),-102.932,37.27927
6884,8,969083,4,Chargers out of range,POINT (-108.76553 40.75003),-108.76553,40.75003
6885,8,969134,4,Chargers out of range,POINT (-102.85077 37.22552),-102.85077,37.22552
6886,8,969156,4,Chargers out of range,POINT (-108.64409 40.68904),-108.64409,40.68904
6887,8,969291,4,Chargers out of range,POINT (-108.5334 40.64091),-108.5334,40.64091
6888,8,969376,4,Chargers out of range,POINT (-108.90382 40.93032),-108.90382,40.93032
6889,8,969390,4,Chargers out of range,POINT (-102.85919 37.38161),-102.85919,37.38161
6890,8,969394,4,Chargers out of range,POINT (-108.73807 40.78793),-108.73807,40.78793
6891,8,969401,4,Chargers out of range,POINT (-102.90478 37.28104),-102.90478,37.28104
6892,8,969446,4,Chargers out of range,POINT (-102.86001 37.36855),-102.86001,37.36855
6893,8,969469,4,Chargers out of range,POINT (-106.44093 37.16875),-106.44093,37.16875
6894,8,969485,4,Chargers out of range,POINT (-106.16145 40.83564),-106.16145,40.83564
6895,8,969487,4,Chargers out of range,POINT (-102.86363 37.36662),-102.86363,37.36662
6896,8,969492,4,Chargers out of range,POINT (-102.90478 37.28313),-102.90478,37.28313
6897,8,969579,4,Chargers out of range,POINT (-106.43383 37.01678),-106.43383,37.01678
6898,8,969757,4,Chargers out of range,POINT (-108.79819 40.75073),-108.79819,40.75073
6899,8,969773,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6900,8,969832,4,Chargers out of range,POINT (-106.41751 37.01109),-106.41751,37.01109
6901,8,969835,4,Chargers out of range,POINT (-108.74092 40.78051),-108.74092,40.78051
6902,8,970037,4,Chargers out of range,POINT (-108.64363 40.68882),-108.64363,40.68882
6903,8,970050,4,Chargers out of range,POINT (-106.44971 37.0281),-106.44971,37.0281
6904,8,970217,4,Chargers out of range,POINT (-108.51813 40.63905),-108.51813,40.63905
6905,8,970266,4,Chargers out of range,POINT (-106.43383 37.01678),-106.43383,37.01678
6906,8,970429,4,Chargers out of range,POINT (-108.43216 40.82648),-108.43216,40.82648
6907,8,970643,4,Chargers out of range,POINT (-106.43345 37.01659),-106.43345,37.01659
6908,8,970773,4,Chargers out of range,POINT (-103.03054 37.16914),-103.03054,37.16914
6909,8,970891,4,Chargers out of range,POINT (-102.81968 37.38217),-102.81968,37.38217
6910,8,970972,4,Chargers out of range,POINT (-104.25214 38.83922),-104.25214,38.83922
6911,8,971003,4,Chargers out of range,POINT (-105.6664 40.80395),-105.6664,40.80395
6912,8,971041,4,Chargers out of range,POINT (-102.86018 37.36725),-102.86018,37.36725
6913,8,971164,4,Chargers out of range,POINT (-106.44971 37.0281),-106.44971,37.0281
6914,8,971175,4,Chargers out of range,POINT (-108.76253 40.7292),-108.76253,40.7292
6915,8,971272,4,Chargers out of range,POINT (-108.60284 40.91762),-108.60284,40.91762
6916,8,971275,4,Chargers out of range,POINT (-104.31354 38.79567),-104.31354,38.79567
6917,8,971318,4,Chargers out of range,POINT (-108.91797 40.9359),-108.91797,40.9359
6918,8,971330,4,Chargers out of range,POINT (-102.09036 38.84321),-102.09036,38.84321
6919,8,971402,4,Chargers out of range,POINT (-108.71759 40.69802),-108.71759,40.69802
6920,8,971449,4,Chargers out of range,POINT (-108.49217 40.95365),-108.49217,40.95365
6921,8,971504,4,Chargers out of range,POINT (-108.53726 40.64127),-108.53726,40.64127
6922,8,971574,4,Chargers out of range,POINT (-106.41733 37.01111),-106.41733,37.01111
6923,8,971640,4,Chargers out of range,POINT (-102.85067 37.17407),-102.85067,37.17407
6924,8,971656,4,Chargers out of range,POINT (-108.786 40.99768),-108.786,40.99768
6925,8,971681,4,Chargers out of range,POINT (-103.52605 37.02561),-103.52605,37.02561
6926,9,951724,4,Chargers out of range,POINT (-108.7229 40.6998),-108.7229,40.6998
6927,9,951748,4,Chargers out of range,POINT (-102.85081 37.27938),-102.85081,37.27938
6928,9,951749,4,Chargers out of range,POINT (-106.5352 40.98207),-106.5352,40.98207
6929,9,951750,4,Chargers out of range,POINT (-108.71759 40.69802),-108.71759,40.69802
6930,9,951754,4,Chargers out of range,POINT (-108.70315 40.69317),-108.70315,40.69317
6931,9,951757,4,Chargers out of range,POINT (-103.26483 38.68016),-103.26483,38.68016
6932,9,951760,4,Chargers out of range,POINT (-102.27683 37.1919),-102.27683,37.1919
6933,9,951769,4,Chargers out of range,POINT (-108.37335 40.3758),-108.37335,40.3758
6934,9,951773,4,Chargers out of range,POINT (-106.34758 40.86206),-106.34758,40.86206
6935,9,951783,4,Chargers out of range,POINT (-108.4014 40.70861),-108.4014,40.70861
6936,9,951800,4,Chargers out of range,POINT (-103.26497 38.66351),-103.26497,38.66351
6937,9,951802,4,Chargers out of range,POINT (-108.56587 40.77052),-108.56587,40.77052
6938,9,951867,4,Chargers out of range,POINT (-108.52268 39.73495),-108.52268,39.73495
6939,9,951896,4,Chargers out of range,POINT (-108.72798 40.70162),-108.72798,40.70162
6940,9,951907,4,Chargers out of range,POINT (-108.71133 40.69562),-108.71133,40.69562
6941,9,951938,4,Chargers out of range,POINT (-108.70363 40.69325),-108.70363,40.69325
6942,9,951962,4,Chargers out of range,POINT (-102.31381 38.82766),-102.31381,38.82766
6943,9,951963,4,Chargers out of range,POINT (-102.35304 38.98057),-102.35304,38.98057
6944,9,951973,4,Chargers out of range,POINT (-108.44815 40.86544),-108.44815,40.86544
6945,9,951989,4,Chargers out of range,POINT (-103.48535 38.62874),-103.48535,38.62874
6946,9,952000,4,Chargers out of range,POINT (-102.0696 38.65862),-102.0696,38.65862
6947,9,952008,4,Chargers out of range,POINT (-103.17431 37.2791),-103.17431,37.2791
6948,9,952022,4,Chargers out of range,POINT (-106.63267 40.98731),-106.63267,40.98731
6949,9,952030,4,Chargers out of range,POINT (-106.48348 40.8926),-106.48348,40.8926
6950,9,952138,4,Chargers out of range,POINT (-106.30475 40.87995),-106.30475,40.87995
6951,9,952143,4,Chargers out of range,POINT (-108.61353 39.55537),-108.61353,39.55537
6952,9,952149,4,Chargers out of range,POINT (-103.46375 37.19023),-103.46375,37.19023
6953,9,952161,4,Chargers out of range,POINT (-102.1796 38.84984),-102.1796,38.84984
6954,9,952164,4,Chargers out of range,POINT (-103.29345 38.71929),-103.29345,38.71929
6955,9,952166,4,Chargers out of range,POINT (-103.61158 37.21928),-103.61158,37.21928
6956,9,952167,4,Chargers out of range,POINT (-102.27685 37.22206),-102.27685,37.22206
6957,9,952201,4,Chargers out of range,POINT (-103.56757 37.02379),-103.56757,37.02379
6958,9,952204,4,Chargers out of range,POINT (-108.3795 40.62403),-108.3795,40.62403
6959,9,952233,4,Chargers out of range,POINT (-103.27528 38.71504),-103.27528,38.71504
6960,9,952366,4,Chargers out of range,POINT (-103.52731 37.02902),-103.52731,37.02902
6961,9,952389,4,Chargers out of range,POINT (-103.51986 37.37994),-103.51986,37.37994
6962,9,952424,4,Chargers out of range,POINT (-102.27695 37.3387),-102.27695,37.3387
